rowLabel	maxf0	minf0	excursion_size	meanf0	finalf0	mean_intensity	duration	max_velocity	final_velocity	maxf0_loc_ms	maxf0_loc_ratio	minf0_loc_ms	minf0_loc_ratio
qal	314.2796305113137	205.04581564259098	7.393229596991278	265.6371221626688	301.3395692210198	71.37836091936657	169.9999999999875	97.74554863109381	84.77603883847917	161.37316566585014	0.9492539156815413	107.80192012299494	0.6341289419000169
maŋ	298.3305101877439	220.7495880952317	5.214009400631525	251.81825543503564	237.57284163563963	73.0366314057139	200.00000000001705	-61.73470494626274	7.503653396876823	0	0	91.49064045016075	0.45745320225076475
lar	257.9774478380085	121.71962790289591	13.004197480514904	211.74398987852004	242.66443874143195	69.9382513713632	321.59999999998945	-142.15609015903152	8.717980707541699	321.59999999998945	1	72.81737193542881	0.2264221764161418
ma	257.3334480055726	99.71365774279806	16.413311531833077	194.10044223661933	201.5652773401992	75.22644840438628	244.1276588902781	-178.550384413374	69.37085939893666	244.1276588902781	1	70.56570118189143	0.2890524633819014
qul	362.99313294095606	216.43303070691218	8.952258772191994	298.41857828790035	364.5589606207648	76.01765154135694	169.96229416412234	-188.87670671587	-176.42984019536982	135.26238562937465	0.7958376079506194	169.96229416412234	1
ma	286.7280825856771	172.1520658807468	8.831996609157232	197.97710917991932	253.91930501719162	72.83490483804337	281.2103412533702	-146.40063321763228	102.02630305358926	273.5500341172781	0.9727595112542814	216.07557082512585	0.7683770442511644
qul	276.46910222382854	161.48705090971026	9.308397254428495	193.69138156619508	162.37328488404202	68.89005510183493	180.97974732359035	-127.69781206399551	26.14294352969545	0	0	132.89874091390175	0.7343293538601303
rɛh	191.88947556963618	173.5689855170231	1.7371968830036657	185.20743596964581	191.24442198582022	66.87057972424665	250	-23.41198917186215	1.1331199536301881	234.3019043098593	0.9372076172394372	0	0
mɛt	190.8975583934177	163.83697720852567	2.6464517713010522	171.12527228857965	168.78471576970182	69.57099973511454	219.99999999999886	-38.56308385386569	11.854434080585394	0	0	88.04776171433559	0.4002170987015275
rɛh	196.84635014382232	172.7012459401382	2.265497660147112	178.5670241185258	185.30855382227014	64.75557567580196	189.99999999999773	-26.750671866794377	16.69933536235196	189.99999999999773	1	0	0
mɛt	198.7472944395884	170.71592714739648	2.632050700971803	176.8119189114807	170.82698908765374	70.62805043140243	109.99999999998522	-33.73035874311319	1.3792142505374478	0.027390947451522152	0.0002490086131956894	81.7911226864112	0.7435556607856563
ʃu	191.74998807487577	172.27194775574168	1.8544642971084961	188.6107199952874	191.9221632352782	61.96686808232454	129.99999999999545	23.57982490045241	-12.876495910696082	93.07077085011883	0.7159290065394007	0	0
dɛj	249.98739712769498	172.41337585953102	6.431803936187194	231.0015005940527	246.9891183453249	70.97559497367583	219.99999999999886	63.66371693869655	0.03376005701932505	148.73371104448552	0.6760623229294831	18.075162622949392	0.08215983010431585
di	248.5322557921647	242.0648065262605	0.4564771343966907	246.79753844794917	247.36775868893926	65.51680509414736	60.000000000002274	-6.458398675179252	-6.263673367707432	4.946113748161451	0.08243522913602107	60.000000000002274	1
ʁi	254.2967147271939	240.459595906164	0.9686198830854167	246.19581786326611	250.02292701985547	65.62039724031499	120.00000000000455	9.47615954777553	7.621282214346024	120.00000000000455	1	36.02945380040978	0.30024544833673683
nim	283.5118960082876	242.48609803339406	2.7060867913129183	271.69710628463906	277.87963810202933	63.928504874421	150.00000000000568	28.91849860776319	-20.339832652286585	73.28201151358371	0.4885467434238729	19.40282965014717	0.1293521976676429
ʃu	266.42368871896053	168.69689994279707	7.911466815446957	177.0526737460809	202.18248053349174	66.96029883019817	389.99999999998636	136.2533245068753	135.96402436039622	0	0	323.84434148343644	0.8303701063678148
uj	354.48804737901327	191.52670534192956	10.658296998609478	235.53278081896116	222.41183151508903	70.99424161890225	180.00000000000682	-137.71372670623563	3.747178434297493	40.78580382480368	0.22658779902667853	92.31167085653169	0.5128426158696011
ʁur	222.5223963711163	209.74144345424818	1.0240630945759577	214.6383152277953	209.61986043737443	68.61731111174173	90.00000000000341	-14.33616679799195	-2.535828949267382	0	0	64.32479891904563	0.7147199879893689
lar	212.6508293290305	208.41009315459297	0.34873600087072987	210.00349723713967	209.26709866678428	62.26462195332118	90.00000000000341	3.6201439794115187	1.960101848722636	7.300263646499161	0.08111404051665427	42.681540448455735	0.47423933831615683
ʁa	338.65562184469866	209.65444936523565	8.301665969494094	248.598056546763	333.89369313347834	67.59070785799553	578.4513142294259	-45.35347618244789	-44.56456540186043	532.0424352753719	0.9197704667403569	150.14230748579394	0.2595591085929219
dɛj	196.85467172978332	179.48871895095235	1.5988533445637003	189.60312465657	188.15421095582477	69.36638900319002	189.99999999999773	-121.68433878331722	-14.460813136621763	119.07630288214932	0.6267173835902671	28.582497405892582	0.15043419687312065
di	192.74333352032338	183.31709298239244	0.8680757888632709	189.32622550853685	192.18564536486085	64.95623122319024	79.99999999998408	11.702484482944456	4.556002586669883	68.64288228140936	0.8580360285177877	0	0
ʁi	192.79341502186486	189.72826338476642	0.27745399842538276	191.68349816772078	192.56765472815638	65.37873885818912	110.00000000001364	7.07137548970558	-1.6151881126034082	65.11745206276487	0.5919768369341527	110.00000000001364	1
nim	209.13289178853324	189.4223947019702	1.7137569258024499	202.254727357323	208.22509216895148	65.41681482887215	169.9999999999875	19.92038240607249	-12.959899907951689	125.43225264130342	0.7378367802430156	1.6802710864851633	0.009883947567560511
ʃu	201.08784912415462	160.28281786639397	3.9264735584763244	175.40545562602225	168.3484818854409	64.56508030301795	450.00000000001705	21.047925387474915	20.47526039440981	0	0	329.7814941749664	0.7328477648332309
øz	253.27883064686395	204.25015366377076	3.724672033498038	242.65845065465285	216.31167099516725	68.54227092104713	400.0000000000057	41.733909307568176	-16.7986803449779	184.99344032358067	0.46248360080894513	0	0
ba	199.97879049689365	183.11467420698642	1.5251950687765028	185.11018661141105	184.9779865076103	64.36948760015567	150.00000000000568	-24.72394936089141	7.276592077482883	0	0	96.28664244283414	0.64191094961887
laŋ	197.43695979512268	187.78402185403854	0.8678132675800203	193.81785973253466	192.34910527695445	69.42779177130035	260.0000000000193	10.756309769641064	-6.235128938040472	93.93150989083665	0.36127503804165256	0	0
lar	190.3969191849331	176.21097957778738	1.3404757707719792	184.4972492970174	176.0897006357351	67.42207652954289	219.99999999999886	-9.688888917225666	5.554403935768449	36.69357471662238	0.16678897598464804	194.3467545586941	0.8833943389031595
ni	229.43487536512154	169.4638628768976	5.245284543289337	192.0963501515668	227.79296374022647	70.63483977656719	319.9999999999932	42.3461337490926	-7.476542450729543	273.05924734864107	0.8533101479645215	107.68367794702272	0.33651149358445315
ʃu	206.06520653626245	185.86942152034692	1.7857378492413947	196.36852052615563	198.21890293310204	63.41620176469297	180.00000000000682	-22.066427768716096	-22.066427768716096	0	0	180.00000000000682	1
uj	353.5118163337315	182.49029303302885	11.447264545159614	236.16805588363948	209.72041799833832	67.14389840339632	219.99999999999886	135.1332783301492	-8.20464471561353	99.17903043097454	0.4508137746862502	10.958616958333778	0.04981189526515379
ʁur	207.59791551529963	189.97469896743002	1.5358159922414139	200.40953909002653	195.99600152474295	64.68509929016975	210.00000000000796	-17.562246431998105	-17.313696451476915	0	0	210.00000000000796	1
t͡ʃɛ	240.03512015707875	187.8098779026986	4.247670742204511	229.77928193660648	205.77452281165785	65.2325400610153	569.9999999999932	-39.65584625601971	-39.65584625601971	397.3711944605327	0.6971424464219955	13.960533493701632	0.024492164024038244
mɛk	196.24634689706284	177.84791239377395	1.7042611047776681	189.3890431384121	192.46643644415093	67.976204436701	210.00000000000796	-37.6214885117107	8.32509770318357	210.00000000000796	1	38.47510713694646	0.1832147958902143
tɛp	202.4062900051105	105.98962015421048	11.199973672506735	180.30258521396016	138.0131000063719	63.620939649591215	259.9999999999909	128.61037132206712	121.20055620043843	46.696383349740245	0.17960147442208416	203.9858210818295	0.7845608503147563
lɛr	191.85151207969355	180.3981276626966	1.0656692465218853	186.24389969635655	186.66181614027985	66.35019618727873	90.00000000000341	17.200677073411168	14.013308850317502	90.00000000000341	1	35.01298982092749	0.3890332202325129
ɡɛ	205.4134362481949	190.37670510908697	1.3160831309592673	195.1332212263354	197.53302459955805	64.71494882394038	99.99999999999432	-11.623447676334148	-8.756719327712187	65.75199702839996	0.657519970284037	34.107000271035304	0.3410700027103724
be	220.75170575444403	187.78169611290286	2.800417697849186	209.64855223644403	219.52256253417065	68.98205351654686	200.00000000001705	35.237164865873574	-4.509468008828842	158.05264754351356	0.7902632377175004	29.03940241620262	0.14519701208100072
riŋ	220.19913810387095	177.78722614438013	3.703885805295096	204.504248351227	181.76377001279258	70.52445235588311	219.99999999999886	-29.061458399462733	-24.365228767662796	45.025827953594444	0.20466285433452125	219.99999999999886	1
lar	177.78722614438013	155.0712550380637	2.3666446463465256	161.9698168975077	160.06661523414465	67.5513657085915	269.9999999999818	-21.01730623802582	9.725100289768159	0	0	149.9795304468421	0.5554797423957488
ɛ	174.9627120809441	164.8894059989941	1.0265853468574324	171.24394369993598	167.36405465070015	67.20430148285091	40.000000000020464	21.017118478885102	21.00711847885559	31.69381430092244	0.7923453575226557	0	0
ɡɛr	178.81907518152317	167.5426199944525	1.1276700252313443	175.35215101741798	177.89432676769684	67.002298941042	179.9999999999784	14.207646746666237	-2.859342818604999	104.5691313690611	0.5809396187170758	31.261108907926882	0.1736728272662813
ʃu	177.10595551961197	173.2997193289947	0.37612089930025405	--undefined--	174.3377837446175	54.518899651150434	110.00000000001364	-3.5783395832371125	-3.4429500324523636	0	0	110.00000000001364	1
ɛt	173.2997193289947	169.78262316458878	0.354966093719284	170.87087144657016	170.73933614967942	60.481504289940034	159.9999999999966	7.038448052415399	1.7183640339159205	0	0	78.59627601146713	0.49122672507168
rap	280.8125934808539	171.22023915918598	8.56505268996663	173.26878952975713	223.42282943316735	63.77150467403	189.99999999999773	126.56280327516399	126.56280327516399	189.99999999999773	1	0	0
ta	394.42449829362056	223.5909076328686	9.82665168642194	354.6764268308706	350.4617859841864	60.78899132771674	80.0000000000125	-208.5955138854287	-109.18899263857523	57.977857535320254	0.7247232191913899	80.0000000000125	1
uj	223.5909076328686	169.42238802260238	4.802843906939321	175.028086589531	174.35387585401705	69.06002384885711	60.000000000002274	-202.85728954936604	-31.59540226739157	0	0	60.000000000002274	1
ʁur	169.42238802260238	161.56187934899782	0.8224523571829305	166.74341513970217	168.9191294474055	65.3330333647292	129.99999999999545	-17.754838535994264	3.0976770345723814	0	0	42.08898875955924	0.3237614519966209
t͡ʃɛ	177.41716648607786	168.90509396225525	0.8511932361904329	176.5562675882259	176.98438569284673	61.948541285676924	150.00000000000568	-13.074624288849003	-8.808536173245525	124.41262369046058	0.8294174912697058	0	0
mɛk	172.2746385377279	167.27529209996024	0.5098316029276742	168.45640652938732	168.31316246798968	68.6387466311693	129.99999999999545	-12.58629443908784	-1.6763905955782783	0	0	32.63333432633431	0.2510256486641188
tɛp	167.82469201715875	163.6123955810093	0.44007529398793466	164.8798898382088	164.44868028506826	61.224915271333636	199.99999999998863	-5.239329525078778	1.5955738505183001	0	0	115.89718436007956	0.5794859218004308
lɛr	165.89578273837284	155.00705207999766	1.1753203088518767	161.4587664349328	156.4904094610696	63.2029844013626	230.0000000000182	-11.460787647623325	4.0613925908305015	35.14943253242109	0.15282361970616656	156.75061323335626	0.6815244053623646
bol	166.81183818999224	157.44993204971027	0.9999425012524661	163.60291916643078	166.48767890563227	69.99417580817338	129.99999999999545	12.930641767571887	-2.661074997088774	89.34868160270071	0.6872975507900295	0	0
sa	171.56108907254568	101.76788978513007	9.041279413314207	155.66147302014414	149.19681005137397	62.87869380606533	329.9999999999841	-92.6833203811828	-92.68332038116066	150.2937192473155	0.45543551287067496	329.9999999999841	1
mɛ	155.47359865050387	94.39464970279029	8.638711424062704	130.98443656240147	141.40984500329154	62.81828719489142	69.99999999999318	93.53806960723225	73.06186597360461	69.99999999999318	1	6.957261272134474	0.09938944674478789
si	160.136316968938	155.47359865050387	0.5115710045233461	159.89407493870377	159.93312451725984	58.77684244138816	120.00000000000455	-14.794020466809839	-7.316982300989658	93.97972980903546	0.7831644150752658	0	0
lɛn	157.25988094634226	149.74614621219993	0.8475815070496031	151.96945670764362	149.92823125562998	61.35841105068981	100.00000000002274	17.206428536747314	10.766735327748826	0	0	63.04336505417041	0.6304336505415608
qa	168.76845117422556	154.86759004081634	1.488119795263577	165.97315714375014	167.62212781873833	63.032193088666745	119.99999999997613	18.292524526077493	-4.615305411093521	79.71464855239674	0.6642887379367717	0	0
za	175.9677780722496	162.3540588116765	1.3940139026902596	169.5480904067926	172.40271544905843	64.44262077659413	120.00000000000455	15.039793564749036	-5.9407900102679765	75.41750662721824	0.6284792218934615	0	0
qis	169.490298752635	168.90266228052943	0.060127568168521606	169.22814351911038	169.4135840302058	55.30410940748123	110.00000000001364	-0.7317207193107387	0.26127597262212593	110.00000000001364	1	0	0
tan	169.72643481914028	161.58300946288762	0.8512293069353714	164.20574961108085	162.96918874774724	66.24980062346138	239.99999999998067	100.75680864888061	13.76145915793394	55.43056919557898	0.23096070498159768	135.06586903108087	0.5627744542962156
di	269.10930063490866	166.10819866868474	8.352827637763838	166.83426878238703	206.5740116117658	56.79431578426713	60.000000000002274	140.44454332363557	139.83732199822367	60.000000000002274	1	0	0
ki	387.05175176605616	269.10930063490866	6.292010712377195	380.3811189515186	388.44008962502795	61.353874285430805	110.00000000001364	-153.0676491545242	-31.31677293566077	71.6784120889713	0.6516219280814765	0	0
uj	363.5261662579007	168.84530855252285	13.276285412739425	269.410752804765	191.84828410959665	70.58978489858247	69.99999999999318	-196.5281929538827	-190.34315256563656	0	0	69.99999999999318	1
ʁur	172.60085551957997	162.59063606255864	1.0343453218963905	167.56132261793172	164.72929579788945	66.42978477893747	170.00000000001592	10.625782904781358	-8.145813541235883	30.59369496185127	0.17996291154028474	168.46860885962656	0.9909918168212399
lar	175.98245248448885	161.7676755217696	1.4580987085607582	164.9346849629013	162.7402156895026	66.95221201604039	219.99999999999886	52.160318758897134	32.64422748508515	219.99999999999886	1	117.63245984928972	0.5346929993149561
niŋ	244.01915131994787	175.98245248448885	5.658753559790458	212.55406174060252	236.86978066154674	62.67232083605219	229.99999999998977	52.160318758897134	-20.4947045026044	138.2691332737238	0.6011701446683911	0	0
ʃun	189.37386031829266	172.43201867405796	1.6225141776559155	177.2470548343589	180.13708005625773	64.61776162231564	169.9999999999875	-47.19264481558736	-6.178878419052387	0	0	163.49087858827716	0.9617110505193481
daq	180.68956089327295	166.9311989504351	1.3711145207798445	172.8912769489227	166.99027080043552	65.81382349749413	150.00000000000568	-11.09818583502164	1.5638538558469874	27.735557513580034	0.18490371675719322	122.45059849419704	0.816337323294616
bir	174.85922887744402	159.08698596074112	1.63653744506564	168.90711449790555	165.65126151983938	64.62816026347498	349.9999999999943	-20.99305336449444	17.931883309426606	165.0451656313976	0.4715576160897151	277.85875971196106	0.7938821706056159
pur	186.48306350379534	165.9126869753402	2.023444798269127	172.73469184491483	168.90657938299182	61.20179772774687	110.00000000001364	-18.587811953993445	3.0028402898585993	39.782488408405925	0.3616589855309181	73.17881587226793	0.6652619624750805
sɛt	182.6419996788605	170.01964164443925	1.239805630684355	173.77245276663172	177.1198517007801	64.07425311715984	270.00000000001023	-15.47942885367506	7.603535470331289	90.83913414045242	0.33644123755721844	150.46257711136946	0.5572688041161621
li	180.05244400060738	168.53831711804517	1.1440866926750246	175.67460253695657	175.22203854274832	66.58078942361955	69.99999999999318	-20.129590924820228	-20.129590924820228	8.976304319276096	0.12823291884681387	69.99999999999318	1
ri	168.53831711804517	161.3103107707557	0.7588556156480433	163.8584849843833	161.43718949475004	64.46021528633793	109.99999999998522	-15.275427339079075	2.704710877145089	0	0	76.36491824419522	0.6942265294927771
bar	174.50817562373643	141.83871318387764	3.5885192984099907	160.2672023278898	146.64626784378825	68.34428267485036	400.0000000000057	-32.41501755761968	13.458408179128694	174.70678071967427	0.43676695179917946	319.9915087479894	0.7999787718699622
mɛk	164.69395261826165	106.79617512679853	7.499131243150943	161.41304915455368	123.45056273725363	65.59430662175454	240.0000000000091	-86.33059898449066	-81.5781741748029	121.6508006189656	0.5068783359123374	240.0000000000091	1
tɛp	167.3816281912403	82.95822067603291	12.152211963767726	117.74274626486032	162.71241219651841	62.32401238577894	239.99999999998067	-85.17389293728948	31.441622755480907	239.99999999998067	1	54.521399824182026	0.2271724992674434
lɛr	167.72421112401028	161.95070766637158	0.6064342309428206	163.8654283718596	162.81865197527222	65.83630068303465	210.00000000000796	-7.805572962238407	2.292690463516888	8.394250565260108	0.03997262173933234	135.34055658382727	0.6444788408753435
bar	165.45824481416614	138.17148325990178	3.1200874757433565	151.5996005407461	142.34330539191217	66.33871355133732	349.9999999999943	25.560142581007472	25.55014258100747	27.760860487006767	0.07931674424859204	248.14648880919776	0.7089899680262909
ɛm	201.01249983563198	180.70055728488484	1.8442111411193238	192.534123001535	197.75526611385175	66.89038610034596	139.99999999998636	39.88336843645031	12.18908673284603	134.16170555578333	0.9582978968271172	0	0
di	216.29188470204926	200.21576351526363	1.3370876446655213	208.05266706189667	216.1527929648031	64.84502637813443	80.0000000000125	20.68315043866829	14.019343009053348	69.95858357075235	0.8744822946342677	10.067078407217878	0.1258384800902038
qir	215.31197775114325	197.6941384996683	1.47790178101579	203.8391134967259	203.63475433621815	62.36228755044874	189.99999999999773	-15.850643233422678	-14.804414191838575	0	0	189.99999999999773	1
ʁi	197.6941384996683	191.3695109384663	0.5629091919114337	194.21617584418232	195.2795149856932	65.33139171232959	99.99999999999432	-13.103106445532699	-1.7619848847696256	0	0	24.609011331108377	0.24609011331109776
zis	206.7676637347875	191.26416343280948	1.349327944405486	192.9226445390682	202.14254990271226	58.63775361015228	110.00000000001364	13.215377665587956	13.104117914074303	110.00000000001364	1	14.19890757591702	0.129080977962866
tan	213.65920770673836	201.540986820502	1.0108587159231313	207.589096709639	206.1502327283998	65.38526921154437	199.99999999998863	12.592634181311931	-6.715885064794842	44.86158113422789	0.2243079056711522	199.99999999998863	1
da	214.01429793934904	192.82124682264475	1.8053178496280538	203.45354996605525	206.12814699118354	62.298189342532176	90.00000000000341	-28.540675638293642	-28.540675638293642	50.12673169818527	0.5569636855353708	21.07873263463489	0.23420814038482324
bol	209.62062666769188	184.78790765731168	2.182924005237428	203.60686703442093	209.583122247044	62.290630366410696	210.00000000000796	-27.882348989127994	-3.9083990248467217	172.90397371422728	0.8233522557820034	24.19914372089238	0.11523401771853077
sa	254.63847720122558	205.8089430974326	3.6857371303169675	233.62120083831806	229.7188942424353	60.56621627283719	399.99999999997726	35.97041108709725	-23.846542301631427	263.0574099423768	0.6576435248559794	11.929625309818448	0.029824063274547816
mɛk	197.8799439116524	180.5944891750688	1.582458310850992	185.6281425133238	190.6054476358556	66.11109119330165	219.99999999999886	-41.65128877222099	17.90597581405759	0	0	131.54522020735726	0.5979328191243543
tɛp	204.01993268500814	192.76074880123687	0.9827855931720713	200.1962560032519	196.20275678098506	61.45015304293551	189.99999999999773	16.371528585408306	-8.232928495603536	40.02364864442143	0.21065078233906268	189.99999999999773	1
lɛr	199.32861504813567	183.24053288790876	1.456922048523758	194.91031663703765	185.8938937651118	65.1368930215271	320.0000000000216	-9.180405082775716	-9.092259713037791	73.66679493608785	0.230208734175259	320.0000000000216	1
bol	213.14452986515525	167.89901987788735	4.130858664322185	188.20717599140383	194.75204384001242	69.86296358274336	270.00000000001023	30.985141931073453	30.689944845412388	270.00000000001023	1	98.91720441376606	0.36636001634726784
mi	212.29685705406146	192.86384281123773	1.6620037662716012	205.1776399586558	201.04595384974303	65.95425031876724	99.99999999999432	-20.699850636807348	-20.53471519597012	0	0	97.66363718367188	0.9766363718367743
si	221.2439321730975	193.5209136498007	2.3177808330477934	208.0609071036404	212.5091633717632	61.635078599961574	170.00000000001592	21.032908499249324	-9.256287241348728	114.54654582053081	0.6738032107089417	0	0
mu	244.29800847525917	210.49868670628499	2.577970444345894	226.03452408023483	235.99853654722213	64.9854671792104	149.99999999997726	-39.090747504687016	-33.707114210614236	92.83378135248199	0.6188918756833071	0	0
a	220.9834028577159	191.58069712669507	2.4718297250749366	193.95354305857623	192.52165000324004	66.4811909229819	100.00000000002274	-39.090747504687016	-6.824924285686824	0	0	100.00000000002274	1
ta	202.5076475673203	191.0820356871565	1.0054108768137535	193.65684294241422	196.4998668157357	64.20396995969544	159.9999999999966	11.011409015127139	-10.418867461613615	111.9787226157598	0.6998670163485137	20.23974083374469	0.126498380210907
a	192.49000396984715	186.82972799578903	0.516713954117126	189.62682666340226	188.58446414817755	69.0396375431185	99.99999999999432	-5.749884233896875	-4.390256833345659	0	0	98.28825532085261	0.982882553208582
ni	187.4937569250426	186.84461382483028	0.06004299062608709	187.25017491330254	187.2562139937834	67.23778522370907	60.000000000002274	-8.02730585317535	-1.1682283961222302	21.247850866387807	0.3541308477731167	60.000000000002274	1
lar	328.0199432144286	171.24633608777086	11.252524925886243	225.33622243838576	314.0033987949973	65.24594861694094	409.9999999999966	75.79805331833477	-24.069423675680554	312.5130137654253	0.7622268628425071	58.05090083575237	0.14158756301403136
ʃu	248.8302602519376	211.6384725637197	2.8027203794574866	--undefined--	218.2017292145828	43.42761687140556	169.9999999999875	-53.23785688826789	-17.32646791604061	0	0	169.9999999999875	1
øj	211.6384725637197	185.47856415159052	2.2841933660962486	198.73267741990676	193.7390614348219	74.62687817383888	270.00000000001023	-25.948357407451674	-21.656504269253475	0	0	270.00000000001023	1
dɛ	333.9930702962406	175.50897793083195	11.139280059864667	235.15433553909747	325.6078736818949	66.42326134007601	390.0000000000148	67.38323114806786	-31.073515568242914	320.72658705556023	0.8223758642449951	19.833946212486353	0.050856272339706673
ʃu	216.84843169965725	164.17765295350145	4.817150895860072	175.55462000741196	176.38185116738424	66.42347661565749	551.9168071794809	-89.29893514571621	-5.75820952615194	0	0	389.26891348197046	0.7053036044894025
uj	209.21985639762073	170.38701819614258	3.554452308634117	202.26103375981015	208.65879700039463	67.54095553343925	158.08319282052707	42.62692574639229	-0.03429201673213789	145.73192691881331	0.9218685700779321	16.800504899634916	0.10627635107742696
ʁur	235.78627697115047	195.86642007276907	3.211316105249356	218.93527199966186	227.10940720658692	68.45679819456782	129.99999999999545	36.9453553127952	8.570657366496327	129.99999999999545	1	31.817784261590987	0.24475218662763154
t͡ʃɛ	235.21476461630323	199.57127734323427	2.84489426122823	222.99333763580873	225.05494097401976	59.8216854344172	129.99999999999545	-46.910518342768086	-46.910518342768086	0	0	129.99999999999545	1
ɡɛp	199.57127734323427	186.6500427721138	1.1588191333076097	192.77477844969044	188.11400513731618	66.60550373432797	189.99999999999773	-35.473585551663305	-6.106941999651811	0	0	189.99999999999773	1
qil	186.6500427721138	182.25815567650554	0.4122295874464559	--undefined--	183.72211804170863	45.06293302888061	90.00000000000341	-4.647751254386388	-4.610617532629874	0	0	90.00000000000341	1
sun	182.25815567650554	159.45085940356435	2.314458002606713	166.46244731239608	164.56968487311815	63.74627318906403	219.99999999999886	-22.12076142399404	-9.324064267900871	0	0	219.99999999999886	1
ba	170.3124783388529	156.14596491765337	1.5034662382574835	158.8358758025877	157.20356886453743	65.9618627894927	159.9999999999966	-17.636156983980086	-0.05336624869918925	59.159324186566664	0.36974577616604953	100.94218932223953	0.6308886832640105
li	157.15600265905042	154.0620018906948	0.3442356083729683	155.32222137769583	154.10142223739882	65.8574132995302	99.99999999999432	-7.5193568016179215	-2.893151412261133	0	0	99.99999999999432	1
lar	154.0620018906948	147.3885888334315	0.7666349406574122	150.01359529709356	149.33616775018183	63.262063230381045	170.00000000001592	-8.641448663249937	-3.6421393127742614	0	0	170.00000000001592	1
ʁa	163.8083146958178	144.32327911234455	2.19245478200638	146.51382792455385	157.86408269386695	59.4607871925985	259.9999999999909	30.2695966052967	22.014554795746275	259.9999999999909	1	143.2191481574705	0.5508428775287519
øz	187.30674147187912	163.8083146958178	2.320730847444434	181.04481488757614	177.55055233383627	64.78828111683154	170.00000000001592	34.29621429312439	-11.02935181769849	74.1288037457366	0.4360517867395863	0	0
be	191.6293640245572	175.98380910989374	1.4745113185185215	188.41162719155702	191.00716412039304	66.50363886701652	99.99999999999432	24.257447736730786	-8.733860120597848	61.01671003591491	0.6101671003591838	0	0
kis	188.63100379582278	182.40924612977452	0.5806555190786984	182.03967499943968	186.9662743648909	57.07309303249161	120.00000000000455	5.139035122633105	5.123056182478302	120.00000000000455	1	7.214922510968336	0.060124354258067184
tan	192.4585833154504	187.9932128404758	0.40640924808784895	190.67614951437116	190.96817468376153	66.4047599213328	250	5.077975915272748	-4.715281726279987	73.7401332253853	0.29496053290154123	169.73693696652958	0.6789477478661183
di	209.80589237060218	185.61165502089594	2.1212147116359876	193.5980140773087	202.44127609150877	60.39354621457661	109.99999999998522	22.09144367022247	17.971558537945953	109.99999999998522	1	15.340256061591617	0.13945687328721526
mu	225.0011517852675	209.80589237060218	1.2105262831502568	220.31142582626467	222.9240352727126	63.91234617054012	140.00000000001478	17.224614229338613	-6.552550750899675	88.82468786705999	0.6344620561932187	0	0
ʃu	220.21860364090347	156.56749017793848	5.905820027667681	167.99329369195232	163.07417809262512	64.61020402594457	539.999999999992	19.075418638419674	19.065418638419672	0	0	407.70915441109423	0.7550169526131486
bu	234.36629965518802	195.1623645668165	3.169083198175114	224.84274231838978	234.24631106529478	64.56095963908923	209.99999999997954	-40.546017700847734	-1.3361529222131603	182.37572302749072	0.8684558239405167	0	0
bɛk	231.31390048083648	190.43775456366203	3.3663893026386074	223.25918871410033	215.2975121468095	65.71671406028372	270.00000000001023	-40.546017700847734	-28.991587318136503	0	0	49.50202668183579	0.1833408395623478
mu	204.66039376991398	185.9942023468054	1.6556914198304202	189.7741590926241	190.95467188944295	71.1220120074594	169.9999999999875	-30.32417106166316	3.1454720740476145	0	0	49.30605965796531	0.29003564504687607
him	231.27422147659172	156.38810884729168	6.773683775718507	203.51671972269094	160.27033285691786	69.83021763428602	260.0000000000193	-72.68797279851741	-28.42904182958481	105.86013611211342	0.40715436966194446	260.0000000000193	1
ma	190.37472975901323	155.5091780029173	3.5021071131347625	177.42920978502198	189.98302110019617	69.10237607547869	169.9999999999875	43.90392894729218	-16.179903918277	134.45992432690446	0.7909407313347903	9.008439635522336	0.052990821385429404
biz	207.63766008407475	161.50675843062405	4.349683170107776	176.62660314629542	191.5628150697704	61.088826298326154	280.00000000000114	43.657312114401186	43.657312114401186	280.00000000000114	1	183.0157542974007	0.6536276939192855
mu	244.18108870515226	206.59993796043096	2.8933398009204723	231.78364101245418	243.6399830159472	65.48637903801259	120.00000000000455	-180.7747183524266	-86.90759483610181	83.62442954418725	0.696870246201534	120.00000000000455	1
mɛn	206.59993796043096	112.27745041739166	10.557259346230618	173.31137158672794	189.09711434257366	65.09297012492719	219.99999999999886	-180.7747183524266	-15.10319558959366	0	0	35.03859424256461	0.1592663374662036
ø	182.94384899254973	173.5496699410855	0.9126274586274938	179.80136411618824	178.70237765473215	66.55275047129595	39.99999999999204	2.2089296102506966	1.500755277427998	23.142269546923444	0.5785567386732012	0	0
zɛm	190.9326071587355	176.5303815557875	1.3577640800330837	185.56496628153548	188.81103130821225	63.51265975813942	219.99999999999886	16.041118235923665	4.709278277962603	85.91780933838322	0.39053549699265305	14.791106692428002	0.06723230314740036
ni	189.74922616199208	177.75876781652784	1.1300793671253935	188.3454255803721	190.11266370398056	66.11003097122413	60.000000000002274	-21.25422059289881	-20.936425497588065	23.454816803166523	0.39091361338609387	60.000000000002274	1
ba	180.65872090546253	174.0447539705563	0.6457028420941704	176.10763055256038	174.66823728781165	62.83993889854334	159.9999999999966	-20.425759939281317	-3.9282861984440087	90.92165751383163	0.5682603594614598	129.29262456964352	0.8080789035602892
